pid,detected,time
2083,None Detected,22-Jun-2017 04:32:14
2083,None Detected,22-Jun-2017 04:40:01
2083,None Detected,22-Jun-2017 05:00:03
2083,None Detected,22-Jun-2017 05:08:15
2083,None Detected,22-Jun-2017 05:16:03
2083,None Detected,22-Jun-2017 05:24:02
2083,None Detected,22-Jun-2017 05:32:03
2083,None Detected,22-Jun-2017 05:40:02
2083,None Detected,22-Jun-2017 05:48:01
2083,None Detected,22-Jun-2017 05:56:01
2083,None Detected,22-Jun-2017 06:00:01
2083,None Detected,22-Jun-2017 06:08:04
2083,None Detected,22-Jun-2017 06:16:03
2083,None Detected,22-Jun-2017 06:24:02
2083,None Detected,22-Jun-2017 06:32:00
2083,None Detected,22-Jun-2017 06:40:00
2083,None Detected,22-Jun-2017 06:48:02
2083,None Detected,22-Jun-2017 06:56:02
2083,None Detected,22-Jun-2017 07:00:02
2083,None Detected,22-Jun-2017 07:08:01
2083,None Detected,22-Jun-2017 07:16:01
2083,None Detected,22-Jun-2017 08:00:00
2083,None Detected,22-Jun-2017 08:08:03
2083,None Detected,22-Jun-2017 08:16:02
2083,None Detected,22-Jun-2017 08:24:01
2083,None Detected,22-Jun-2017 08:32:01
2083,None Detected,22-Jun-2017 08:40:01
2083,None Detected,22-Jun-2017 08:47:59
2083,None Detected,22-Jun-2017 08:56:00
2083,None Detected,22-Jun-2017 09:00:01
2083,None Detected,22-Jun-2017 09:08:01
2083,None Detected,22-Jun-2017 09:16:00
2083,None Detected,22-Jun-2017 09:24:01
2083,None Detected,22-Jun-2017 09:32:01
2083,None Detected,22-Jun-2017 09:40:01
2083,None Detected,22-Jun-2017 10:40:55
2083,None Detected,22-Jun-2017 11:16:22
2083,None Detected,22-Jun-2017 11:24:01
2083,None Detected,22-Jun-2017 11:32:03
2083,None Detected,22-Jun-2017 11:40:03
2083,None Detected,22-Jun-2017 11:48:03
2083,None Detected,22-Jun-2017 11:56:02
2083,None Detected,22-Jun-2017 12:00:02
2083,None Detected,22-Jun-2017 12:08:03
2083,None Detected,22-Jun-2017 12:16:03
2083,None Detected,22-Jun-2017 12:24:32
2083,None Detected,22-Jun-2017 12:32:04
2083,None Detected,22-Jun-2017 13:32:03
2083,None Detected,22-Jun-2017 14:16:04
2083,None Detected,22-Jun-2017 14:24:01
2083,None Detected,22-Jun-2017 14:32:01
2083,None Detected,22-Jun-2017 14:40:03
2083,None Detected,22-Jun-2017 14:48:01
2083,None Detected,22-Jun-2017 14:56:02
2083,None Detected,22-Jun-2017 15:00:03
2083,None Detected,22-Jun-2017 15:08:03
2083,None Detected,22-Jun-2017 15:16:02
2083,None Detected,22-Jun-2017 15:24:05
2083,None Detected,22-Jun-2017 15:35:30
2083,None Detected,22-Jun-2017 15:40:00
2083,None Detected,22-Jun-2017 15:48:41
2083,None Detected,22-Jun-2017 15:56:03
2083,None Detected,22-Jun-2017 16:00:00
2084,None Detected,19-Jun-2017 19:48:03
2084,None Detected,19-Jun-2017 19:56:02
2084,None Detected,19-Jun-2017 20:24:01
2084,None Detected,19-Jun-2017 20:32:02
2084,None Detected,19-Jun-2017 20:40:02
2084,None Detected,19-Jun-2017 21:00:01
2084,None Detected,19-Jun-2017 21:08:02
2084,None Detected,19-Jun-2017 21:16:01
2084,None Detected,19-Jun-2017 21:24:02
2084,None Detected,19-Jun-2017 21:32:02
2084,None Detected,19-Jun-2017 21:48:01
2084,None Detected,19-Jun-2017 21:56:02
2084,None Detected,19-Jun-2017 22:08:03
2084,None Detected,19-Jun-2017 22:24:04
2084,None Detected,19-Jun-2017 22:32:03
2084,None Detected,19-Jun-2017 22:40:02
2084,None Detected,19-Jun-2017 22:48:03
2084,None Detected,20-Jun-2017 07:48:03
2084,None Detected,20-Jun-2017 08:00:03
2084,None Detected,20-Jun-2017 22:24:04
2084,None Detected,20-Jun-2017 22:32:02
2084,None Detected,20-Jun-2017 22:40:01
2084,None Detected,20-Jun-2017 22:48:01
2084,None Detected,20-Jun-2017 23:00:11
2084,None Detected,20-Jun-2017 23:08:02
2084,None Detected,20-Jun-2017 23:16:02
2084,None Detected,20-Jun-2017 23:35:19
2084,None Detected,20-Jun-2017 23:40:04
2084,None Detected,20-Jun-2017 23:56:02
2084,None Detected,21-Jun-2017 00:00:02
2084,None Detected,21-Jun-2017 00:10:08
2084,None Detected,21-Jun-2017 00:16:02
2084,None Detected,21-Jun-2017 00:24:02
2084,None Detected,21-Jun-2017 00:32:02
2084,None Detected,21-Jun-2017 00:40:02
2084,None Detected,21-Jun-2017 00:48:04
2084,None Detected,21-Jun-2017 00:56:02
2084,None Detected,21-Jun-2017 01:00:03
2084,None Detected,21-Jun-2017 01:08:05
2084,None Detected,21-Jun-2017 01:16:02
2084,None Detected,21-Jun-2017 01:32:03
2084,None Detected,21-Jun-2017 01:40:17
2084,None Detected,21-Jun-2017 01:48:02
2084,None Detected,21-Jun-2017 01:56:09
2084,None Detected,21-Jun-2017 02:00:03
2084,None Detected,21-Jun-2017 02:08:08
2084,None Detected,21-Jun-2017 02:16:06
2084,None Detected,21-Jun-2017 02:24:03
2084,None Detected,21-Jun-2017 02:32:08
2084,None Detected,21-Jun-2017 02:40:03
2084,None Detected,21-Jun-2017 02:48:04
2084,None Detected,21-Jun-2017 02:56:15
2084,None Detected,21-Jun-2017 03:00:11
2084,None Detected,21-Jun-2017 03:16:02
2084,None Detected,21-Jun-2017 21:24:01
2084,None Detected,21-Jun-2017 21:32:02
2084,None Detected,21-Jun-2017 21:40:02
2084,None Detected,21-Jun-2017 21:48:01
2084,None Detected,21-Jun-2017 21:56:01
2084,None Detected,21-Jun-2017 22:00:01
2084,None Detected,21-Jun-2017 22:08:01
2084,None Detected,21-Jun-2017 22:16:02
2084,None Detected,21-Jun-2017 22:24:02
2084,None Detected,21-Jun-2017 22:32:02
2084,None Detected,21-Jun-2017 22:40:02
2084,None Detected,21-Jun-2017 22:48:02
2084,None Detected,21-Jun-2017 22:56:05
2084,None Detected,21-Jun-2017 23:00:02
2084,None Detected,21-Jun-2017 23:08:02
2084,None Detected,21-Jun-2017 23:16:02
2084,None Detected,21-Jun-2017 23:24:38
2084,None Detected,21-Jun-2017 23:32:02
2084,None Detected,21-Jun-2017 23:40:02
2084,None Detected,21-Jun-2017 23:48:02
2084,None Detected,21-Jun-2017 23:56:02
2084,None Detected,22-Jun-2017 00:00:09
2084,None Detected,22-Jun-2017 00:08:04
2084,None Detected,22-Jun-2017 00:16:02
2084,None Detected,22-Jun-2017 00:24:02
2084,None Detected,22-Jun-2017 00:32:02
2084,None Detected,22-Jun-2017 00:40:02
2084,None Detected,22-Jun-2017 00:48:02
2084,None Detected,22-Jun-2017 00:56:02
2084,None Detected,22-Jun-2017 01:00:02
2084,None Detected,22-Jun-2017 01:08:02
2084,None Detected,22-Jun-2017 01:16:02
2084,None Detected,22-Jun-2017 01:24:02
2084,None Detected,22-Jun-2017 01:32:04
2084,None Detected,22-Jun-2017 01:40:02
2084,None Detected,22-Jun-2017 01:48:02
2084,None Detected,22-Jun-2017 01:56:02
2084,None Detected,22-Jun-2017 02:00:04
2084,None Detected,22-Jun-2017 02:08:03
2084,None Detected,22-Jun-2017 02:16:02
2084,None Detected,22-Jun-2017 02:24:02
2084,None Detected,22-Jun-2017 02:32:03
2084,None Detected,22-Jun-2017 02:40:03
2084,None Detected,22-Jun-2017 02:48:09
2084,None Detected,22-Jun-2017 02:56:03
2084,None Detected,22-Jun-2017 03:00:05
2084,None Detected,22-Jun-2017 03:08:09
2084,None Detected,22-Jun-2017 03:16:07
2084,None Detected,22-Jun-2017 03:24:05
2084,None Detected,22-Jun-2017 03:40:14
2084,None Detected,22-Jun-2017 03:48:14
2084,None Detected,22-Jun-2017 03:56:09
2084,None Detected,22-Jun-2017 04:00:15
2084,None Detected,22-Jun-2017 04:08:14
2084,None Detected,22-Jun-2017 04:16:10
2084,None Detected,22-Jun-2017 04:24:19
2084,None Detected,22-Jun-2017 04:32:12
2084,None Detected,22-Jun-2017 04:40:05
2084,None Detected,22-Jun-2017 04:48:05
2084,None Detected,22-Jun-2017 04:56:10
2084,None Detected,22-Jun-2017 05:00:03
2084,None Detected,22-Jun-2017 05:16:15
2084,None Detected,22-Jun-2017 05:33:28
2084,None Detected,22-Jun-2017 05:40:02
2084,None Detected,22-Jun-2017 05:48:02
2084,None Detected,22-Jun-2017 05:56:02
2084,None Detected,22-Jun-2017 06:00:02
2084,None Detected,22-Jun-2017 06:08:03
2084,None Detected,22-Jun-2017 06:16:02
2084,None Detected,22-Jun-2017 06:24:04
2084,None Detected,22-Jun-2017 06:32:01
2084,None Detected,22-Jun-2017 06:56:03
2084,None Detected,22-Jun-2017 07:00:02
2084,None Detected,22-Jun-2017 07:08:02
2084,None Detected,22-Jun-2017 07:16:02
2084,None Detected,22-Jun-2017 07:24:03
2084,None Detected,22-Jun-2017 07:32:02
2084,None Detected,22-Jun-2017 07:40:02
2084,None Detected,22-Jun-2017 07:48:02
2084,None Detected,22-Jun-2017 07:56:02
2084,None Detected,22-Jun-2017 08:00:02
2084,None Detected,22-Jun-2017 08:08:02
2084,None Detected,22-Jun-2017 21:00:15
2084,None Detected,22-Jun-2017 21:16:01
2084,None Detected,22-Jun-2017 21:24:01
2084,None Detected,22-Jun-2017 21:32:02
2084,None Detected,22-Jun-2017 21:40:01
2084,None Detected,22-Jun-2017 21:48:02
2084,None Detected,22-Jun-2017 21:56:02
2084,None Detected,22-Jun-2017 22:00:01
2084,None Detected,22-Jun-2017 22:08:01
2084,None Detected,22-Jun-2017 22:16:02
2084,None Detected,22-Jun-2017 22:24:00
2084,None Detected,22-Jun-2017 22:32:02
2084,None Detected,22-Jun-2017 22:40:02
2084,None Detected,22-Jun-2017 22:48:02
2084,None Detected,22-Jun-2017 22:56:03
2084,None Detected,22-Jun-2017 23:00:02
2084,None Detected,22-Jun-2017 23:08:02
2084,None Detected,22-Jun-2017 23:16:02
2084,None Detected,22-Jun-2017 23:24:02
2084,None Detected,22-Jun-2017 23:40:03
2084,None Detected,22-Jun-2017 23:48:02
2084,None Detected,22-Jun-2017 23:56:01
2084,None Detected,23-Jun-2017 00:00:02
2084,None Detected,23-Jun-2017 00:08:02
2084,None Detected,23-Jun-2017 00:24:01
2084,None Detected,23-Jun-2017 00:32:02
2084,None Detected,23-Jun-2017 00:40:04
2084,None Detected,23-Jun-2017 00:56:03
2084,None Detected,23-Jun-2017 01:00:03
2084,None Detected,23-Jun-2017 01:08:04
2084,None Detected,23-Jun-2017 01:16:27
2084,None Detected,23-Jun-2017 01:24:02
2084,None Detected,23-Jun-2017 01:40:05
2084,None Detected,23-Jun-2017 01:48:11
2084,None Detected,23-Jun-2017 01:56:02
2084,None Detected,23-Jun-2017 02:01:23
2084,None Detected,23-Jun-2017 02:24:02
2084,None Detected,23-Jun-2017 18:40:04
2084,None Detected,23-Jun-2017 18:48:03
2084,None Detected,25-Jun-2017 13:25:04
2084,None Detected,25-Jun-2017 13:30:02
2084,None Detected,25-Jun-2017 13:35:02
2084,None Detected,25-Jun-2017 13:40:04
2084,None Detected,25-Jun-2017 13:45:02
2084,None Detected,25-Jun-2017 13:50:03
2084,None Detected,25-Jun-2017 13:55:03
2084,None Detected,25-Jun-2017 14:00:02
2084,None Detected,25-Jun-2017 14:05:02
2084,None Detected,25-Jun-2017 14:10:01
2084,None Detected,25-Jun-2017 14:15:02
2084,None Detected,25-Jun-2017 14:20:02
2084,None Detected,25-Jun-2017 14:35:03
2084,None Detected,25-Jun-2017 14:40:02
2084,None Detected,25-Jun-2017 15:03:04
2084,None Detected,25-Jun-2017 15:15:02
2084,None Detected,25-Jun-2017 15:20:02
2084,None Detected,25-Jun-2017 15:25:03
2084,None Detected,25-Jun-2017 15:30:02
2084,None Detected,25-Jun-2017 15:35:06
2084,None Detected,25-Jun-2017 15:40:02
2084,None Detected,25-Jun-2017 15:50:03
2084,None Detected,25-Jun-2017 15:55:03
2084,None Detected,25-Jun-2017 16:00:02
2084,None Detected,25-Jun-2017 16:05:03
2084,None Detected,25-Jun-2017 16:10:01
2084,None Detected,25-Jun-2017 16:15:02
2084,None Detected,25-Jun-2017 16:25:01
2084,None Detected,25-Jun-2017 16:30:02
2084,None Detected,25-Jun-2017 16:35:02
2084,None Detected,25-Jun-2017 16:40:02
2084,None Detected,25-Jun-2017 16:45:02
2084,None Detected,25-Jun-2017 16:55:01
2084,None Detected,25-Jun-2017 17:00:03
2084,None Detected,25-Jun-2017 17:05:03
2084,None Detected,25-Jun-2017 17:20:02
2084,None Detected,25-Jun-2017 17:25:02
2084,None Detected,25-Jun-2017 17:30:11
2084,None Detected,25-Jun-2017 17:35:03
2084,None Detected,25-Jun-2017 17:40:02
2084,None Detected,25-Jun-2017 17:45:01
2084,None Detected,25-Jun-2017 17:55:02
2084,None Detected,25-Jun-2017 18:00:02
2084,None Detected,25-Jun-2017 18:05:02
2084,None Detected,25-Jun-2017 18:12:04
2084,None Detected,25-Jun-2017 18:15:02
2084,None Detected,25-Jun-2017 18:20:03
2084,None Detected,25-Jun-2017 18:25:03
2084,None Detected,25-Jun-2017 18:30:03
2084,None Detected,25-Jun-2017 18:35:02
2084,None Detected,25-Jun-2017 18:40:01
2084,None Detected,25-Jun-2017 18:45:01
2084,None Detected,25-Jun-2017 18:50:01
2084,None Detected,25-Jun-2017 18:55:04
2084,None Detected,25-Jun-2017 19:00:01
2084,None Detected,25-Jun-2017 19:05:03
2084,None Detected,25-Jun-2017 19:10:02
2084,None Detected,25-Jun-2017 19:15:02
2084,None Detected,25-Jun-2017 19:20:04
2084,None Detected,25-Jun-2017 19:25:02
2084,None Detected,25-Jun-2017 19:30:01
2084,None Detected,25-Jun-2017 19:35:02
2084,None Detected,25-Jun-2017 19:40:03
2084,None Detected,25-Jun-2017 19:45:03
2084,None Detected,25-Jun-2017 19:55:02
2084,None Detected,25-Jun-2017 20:00:02
2084,None Detected,25-Jun-2017 20:05:03
2084,None Detected,25-Jun-2017 20:10:03
2084,None Detected,25-Jun-2017 20:15:02
2084,None Detected,25-Jun-2017 20:25:02
2084,None Detected,25-Jun-2017 20:30:02
2084,None Detected,25-Jun-2017 20:35:02
2084,None Detected,25-Jun-2017 20:40:02
2084,None Detected,25-Jun-2017 20:45:01
2084,None Detected,25-Jun-2017 20:50:02
2084,None Detected,25-Jun-2017 20:55:03
2084,None Detected,25-Jun-2017 21:00:02
2084,None Detected,25-Jun-2017 21:05:02
2084,None Detected,25-Jun-2017 21:10:02
2084,None Detected,25-Jun-2017 21:15:02
2084,None Detected,25-Jun-2017 21:20:02
2084,None Detected,25-Jun-2017 21:25:03
2084,None Detected,25-Jun-2017 21:30:02
2084,None Detected,25-Jun-2017 21:35:02
2084,None Detected,25-Jun-2017 21:40:01
2084,None Detected,25-Jun-2017 21:45:02
2084,None Detected,25-Jun-2017 21:50:02
2084,None Detected,25-Jun-2017 21:55:02
2084,None Detected,25-Jun-2017 22:00:02
2084,None Detected,25-Jun-2017 22:05:03
2084,None Detected,25-Jun-2017 22:10:03
2084,None Detected,25-Jun-2017 22:15:03
2084,None Detected,25-Jun-2017 22:20:02
2084,None Detected,25-Jun-2017 22:25:02
2084,None Detected,25-Jun-2017 22:30:02
2084,None Detected,25-Jun-2017 22:35:02
2084,None Detected,25-Jun-2017 22:40:03
2084,None Detected,25-Jun-2017 22:45:02
2084,None Detected,25-Jun-2017 22:50:01
2084,None Detected,25-Jun-2017 22:55:02
2084,None Detected,25-Jun-2017 23:00:03
2084,None Detected,25-Jun-2017 23:05:15
2084,None Detected,25-Jun-2017 23:10:02
2084,None Detected,25-Jun-2017 23:15:02
2084,None Detected,25-Jun-2017 23:20:04
2084,None Detected,25-Jun-2017 23:25:02
2084,None Detected,25-Jun-2017 23:30:03
2084,None Detected,25-Jun-2017 23:35:03
2084,None Detected,25-Jun-2017 23:40:03
2084,None Detected,25-Jun-2017 23:45:03
2084,None Detected,25-Jun-2017 23:50:03
2084,None Detected,25-Jun-2017 23:55:02
2084,None Detected,26-Jun-2017 00:00:02
2084,None Detected,26-Jun-2017 00:05:03
2084,None Detected,26-Jun-2017 00:10:02
2084,None Detected,26-Jun-2017 00:15:01
2084,None Detected,26-Jun-2017 00:20:02
2084,None Detected,26-Jun-2017 00:25:03
2084,None Detected,26-Jun-2017 00:30:08
2084,None Detected,26-Jun-2017 00:35:03
2084,None Detected,26-Jun-2017 00:40:02
2084,None Detected,26-Jun-2017 00:45:02
2084,None Detected,26-Jun-2017 00:50:03
2084,None Detected,26-Jun-2017 00:55:04
2084,None Detected,26-Jun-2017 01:00:02
2084,None Detected,26-Jun-2017 01:05:04
2084,None Detected,26-Jun-2017 01:10:02
2084,None Detected,26-Jun-2017 01:15:02
2084,None Detected,26-Jun-2017 01:20:02
2084,None Detected,26-Jun-2017 01:25:02
2084,None Detected,26-Jun-2017 01:30:01
2084,None Detected,26-Jun-2017 01:35:03
2084,None Detected,26-Jun-2017 01:40:02
2084,None Detected,26-Jun-2017 01:45:02
2084,None Detected,26-Jun-2017 01:50:04
2084,None Detected,26-Jun-2017 01:55:02
2084,None Detected,26-Jun-2017 02:00:02
2084,None Detected,26-Jun-2017 02:05:03
2084,None Detected,26-Jun-2017 02:10:03
2084,None Detected,26-Jun-2017 02:15:02
2084,None Detected,26-Jun-2017 02:20:02
2084,None Detected,26-Jun-2017 02:25:02
2084,None Detected,26-Jun-2017 02:30:01
2084,None Detected,26-Jun-2017 02:35:02
2084,None Detected,26-Jun-2017 02:40:02
2084,None Detected,26-Jun-2017 02:45:02
2084,None Detected,26-Jun-2017 02:50:03
2084,None Detected,26-Jun-2017 02:55:03
2084,None Detected,26-Jun-2017 03:00:02
2084,None Detected,26-Jun-2017 03:05:03
2084,None Detected,26-Jun-2017 03:10:03
2084,None Detected,26-Jun-2017 03:15:02
2084,None Detected,26-Jun-2017 03:20:02
2084,None Detected,26-Jun-2017 03:25:02
2084,None Detected,26-Jun-2017 03:30:11
2084,None Detected,26-Jun-2017 03:35:02
2084,None Detected,26-Jun-2017 03:40:02
2084,None Detected,26-Jun-2017 03:45:02
2084,None Detected,26-Jun-2017 03:50:02
2084,None Detected,26-Jun-2017 03:55:02
2084,None Detected,26-Jun-2017 04:00:02
2084,None Detected,26-Jun-2017 04:05:02
2084,None Detected,26-Jun-2017 04:10:02
2084,None Detected,26-Jun-2017 04:15:04
2084,None Detected,26-Jun-2017 04:20:02
2084,None Detected,26-Jun-2017 04:25:02
2084,None Detected,26-Jun-2017 04:30:03
2084,None Detected,26-Jun-2017 04:35:04
2084,None Detected,26-Jun-2017 04:40:02
2084,None Detected,26-Jun-2017 04:45:03
2084,None Detected,26-Jun-2017 04:50:03
2084,None Detected,26-Jun-2017 04:55:02
2084,None Detected,26-Jun-2017 05:00:04
2084,None Detected,26-Jun-2017 05:05:03
2084,None Detected,26-Jun-2017 05:10:04
2084,None Detected,26-Jun-2017 05:15:02
2084,None Detected,26-Jun-2017 05:20:02
2084,None Detected,26-Jun-2017 05:30:13
2084,None Detected,26-Jun-2017 05:35:02
2084,None Detected,26-Jun-2017 05:40:02
2084,None Detected,26-Jun-2017 05:45:02
2084,None Detected,26-Jun-2017 05:50:02
2084,None Detected,26-Jun-2017 05:55:02
2084,None Detected,26-Jun-2017 06:00:02
2084,None Detected,26-Jun-2017 06:05:03
2084,None Detected,26-Jun-2017 06:10:01
2084,None Detected,26-Jun-2017 06:15:04
2084,None Detected,26-Jun-2017 06:20:02
2084,None Detected,26-Jun-2017 06:25:03
2084,None Detected,26-Jun-2017 06:30:03
2084,None Detected,26-Jun-2017 06:35:02
2084,None Detected,26-Jun-2017 06:40:02
2084,None Detected,26-Jun-2017 06:45:02
2084,None Detected,26-Jun-2017 06:50:03
2084,None Detected,26-Jun-2017 06:55:03
2084,None Detected,26-Jun-2017 07:00:02
2084,None Detected,26-Jun-2017 07:05:02
2084,None Detected,26-Jun-2017 07:10:02
2084,None Detected,26-Jun-2017 07:15:03
2084,None Detected,26-Jun-2017 07:20:02
2084,None Detected,26-Jun-2017 07:25:03
2084,None Detected,26-Jun-2017 07:30:02
2084,None Detected,26-Jun-2017 07:35:02
2084,None Detected,26-Jun-2017 07:40:02
2084,None Detected,26-Jun-2017 07:45:03
2084,None Detected,26-Jun-2017 07:50:03
2084,None Detected,26-Jun-2017 07:55:02
2084,None Detected,26-Jun-2017 08:00:04
2084,None Detected,26-Jun-2017 08:05:03
2084,None Detected,26-Jun-2017 08:10:03
2084,None Detected,26-Jun-2017 08:15:03
2084,None Detected,26-Jun-2017 08:20:03
2084,None Detected,26-Jun-2017 08:30:02
2084,None Detected,26-Jun-2017 23:10:03
2084,None Detected,26-Jun-2017 23:15:03
2084,None Detected,26-Jun-2017 23:20:02
2084,None Detected,26-Jun-2017 23:25:01
2084,None Detected,26-Jun-2017 23:30:03
2084,None Detected,26-Jun-2017 23:35:03
2084,None Detected,26-Jun-2017 23:40:02
2084,None Detected,26-Jun-2017 23:45:03
2084,None Detected,26-Jun-2017 23:50:02
2084,None Detected,26-Jun-2017 23:55:04
2084,None Detected,27-Jun-2017 00:00:04
2084,None Detected,27-Jun-2017 00:05:03
2084,None Detected,27-Jun-2017 00:10:03
2084,None Detected,27-Jun-2017 00:15:02
2084,None Detected,27-Jun-2017 00:20:03
2084,None Detected,27-Jun-2017 00:25:02
2084,None Detected,27-Jun-2017 00:30:02
2084,None Detected,27-Jun-2017 00:35:02
2084,None Detected,27-Jun-2017 00:40:04
2084,None Detected,27-Jun-2017 00:45:02
2084,None Detected,27-Jun-2017 00:50:02
2084,None Detected,27-Jun-2017 00:55:02
2084,None Detected,27-Jun-2017 01:00:08
2084,None Detected,27-Jun-2017 01:05:02
2084,None Detected,27-Jun-2017 01:10:02
2084,None Detected,27-Jun-2017 01:15:04
2084,None Detected,27-Jun-2017 01:20:02
2084,None Detected,27-Jun-2017 01:25:04
2084,None Detected,27-Jun-2017 01:30:02
2084,None Detected,27-Jun-2017 01:35:04
2084,None Detected,27-Jun-2017 01:40:02
2084,None Detected,27-Jun-2017 01:45:02
2084,None Detected,27-Jun-2017 01:50:03
2084,None Detected,27-Jun-2017 01:55:02
2084,None Detected,27-Jun-2017 02:00:11
2084,None Detected,27-Jun-2017 02:05:02
2084,None Detected,27-Jun-2017 02:11:59
2084,None Detected,27-Jun-2017 02:15:02
2084,None Detected,27-Jun-2017 02:20:02
2084,None Detected,27-Jun-2017 02:25:02
2084,None Detected,27-Jun-2017 02:30:03
2084,None Detected,27-Jun-2017 02:35:02
2084,None Detected,27-Jun-2017 02:40:12
2084,None Detected,27-Jun-2017 02:45:02
2084,None Detected,27-Jun-2017 02:50:02
2084,None Detected,27-Jun-2017 02:55:05
2084,None Detected,27-Jun-2017 03:00:13
2084,None Detected,27-Jun-2017 03:05:02
2084,None Detected,27-Jun-2017 03:10:03
2084,None Detected,27-Jun-2017 03:15:02
2084,None Detected,27-Jun-2017 03:20:12
2084,None Detected,27-Jun-2017 03:25:02
2084,None Detected,27-Jun-2017 03:30:17
2084,None Detected,27-Jun-2017 03:35:02
2084,None Detected,27-Jun-2017 03:40:07
2084,None Detected,27-Jun-2017 03:45:03
2084,None Detected,27-Jun-2017 03:50:05
2084,None Detected,27-Jun-2017 03:55:03
2084,None Detected,27-Jun-2017 04:00:02
2084,None Detected,27-Jun-2017 04:05:06
2084,None Detected,27-Jun-2017 04:10:01
2084,None Detected,27-Jun-2017 04:15:04
2084,None Detected,27-Jun-2017 04:20:02
2084,None Detected,27-Jun-2017 04:25:02
2084,None Detected,27-Jun-2017 04:30:02
2084,None Detected,27-Jun-2017 04:35:02
2084,None Detected,27-Jun-2017 04:40:02
2084,None Detected,27-Jun-2017 04:45:02
2084,None Detected,27-Jun-2017 04:50:02
2084,None Detected,27-Jun-2017 04:55:03
